tmdb_id,original_title,popularity,vote_average,vote_count,imdb_id,title,genres,runtime,overview,movie_id,rating,year,movie_genres
281,Strange Days,11.223055,6.8,334,tt0114558,Strange Days,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",145,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",strange+days+1995,4.5,1995,Crime_Drama_Science Fiction_Thriller
577,To Die For,10.448481,6.7,177,tt0114681,To Die For,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",106,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.",to+die+for+1995,3.0,1995,Fantasy_Drama_Comedy_Thriller
18491,新世紀エヴァンゲリオン劇場版,6.228255,8.1,124,tt0169858,The End of Evangelion,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",87,"NERV faces a brutal attack from SEELE, but with Asuka in a coma, and Shinji in a nervous breakdown, things soon turn into the surreal. This movie provides a concurrent ending to the final two episodes of the show ""Neon Genesis Evangelion"".",the+end+of+evangelion+1997,4.0,1997,Animation_Drama_Science Fiction
10478,Tin Cup,6.24966,5.9,152,tt0117918,Tin Cup,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",135,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his succesful rival's girlfriend.,tin+cup+1996,3.0,1996,Comedy_Drama_Romance
13595,Airheads,7.09232,5.8,222,tt0109068,Airheads,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10402, 'name': 'Music'}]",92,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,airheads+1994,3.0,1994,Comedy_Crime_Music
12560,The Big Chill,11.620392,6.8,124,tt0085244,The Big Chill,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",105,"Kevin Kline and Glenn Close star as Harold and Sarah Cooper, a couple whose marital troubles are put on hold while they host an unhappy reunion of former college pals gathered for the funeral of one of their own, a suicide victim named Alex. As the weekend unfolds, the friends catch up with each other, play the music of their youth, reminisce, smoke marijuana, and pair off with each other.",the+big+chill+1983,3.7142857142857144,1983,Comedy_Drama
5551,Space Cowboys,7.45761,6.3,407,tt0186566,Space Cowboys,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",130,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",space+cowboys+2000,3.5,2000,Action_Adventure_Thriller
480,Monsoon Wedding,10.625504,6.8,59,tt0265343,Monsoon Wedding,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",114,From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where she used an Indian-American production to illustrate these themes modern day Indians are very familiar with.,monsoon+wedding+2001,3.0,2001,Comedy_Drama_Romance
9361,The Last of the Mohicans,15.228794,7.1,747,tt0104691,The Last of the Mohicans,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",112,"As the English and French soldiers battle for control of the American colonies in the 18th century, the settlers and native Americans are forced to take sides. Cora and her sister Alice unwittingly walk into trouble but are reluctantly saved by Hawkeye, an orphaned settler adopted by the last of the Mohicans.",the+last+of+the+mohicans+1992,3.75,1992,Action_Adventure_Drama_History_Romance_War
12103,Don't Say a Word,6.824871,6.0,223,tt0260866,Don't Say a Word,"[{'id': 53, 'name': 'Thriller'}]",113,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..",dont+say+a+word+2001,5.0,2001,Thriller
646,Dr. No,19.931606,6.9,953,tt0055928,Dr. No,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",110,"In the film that launched the James Bond saga, Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.",dr.+no+1962,3.6,1962,Adventure_Action_Thriller
10992,Cats & Dogs,8.142251,5.0,363,tt0239395,Cats & Dogs,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",87,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",cats++dogs+2001,3.0,2001,Comedy_Family
2155,Reindeer Games,12.11759,5.3,175,tt0184858,Reindeer Games,"[{'id': 53, 'name': 'Thriller'}]",124,"After assuming his dead cellmate's identity to get with his girlfriend, an ex-con finds himself the reluctant participant in a casino heist.",reindeer+games+2000,2.0,2000,Thriller
10161,My Left Foot: The Story of Christy Brown,5.841931,7.5,208,tt0097937,My Left Foot: The Story of Christy Brown,"[{'id': 18, 'name': 'Drama'}]",103,"In this true story told through flashbacks, Christy Brown is born with crippling cerebral palsy into a poor, working-class Irish family. Able only to control movement in his left foot and to speak in guttural sounds, he is mistakenly believed to be retarded for the first ten years of his life.",my+left+foot+the+story+of+christy+brown+1989,4.0,1989,Drama
451,Leaving Las Vegas,10.332025,7.1,365,tt0113627,Leaving Las Vegas,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",112,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.",leaving+las+vegas+1995,3.230769230769231,1995,Drama_Romance
33,Unforgiven,10.942149,7.7,1133,tt0105695,Unforgiven,"[{'id': 37, 'name': 'Western'}]",131,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",unforgiven+1992,3.6666666666666665,1992,Western
426,Vertigo,18.20822,8.0,1162,tt0052357,Vertigo,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",128,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",vertigo+1958,4.2,1958,Mystery_Romance_Thriller
13962,Blank Check,12.960346,5.1,87,tt0109287,Blank Check,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",93,"Bullied by his siblings and nagged by his parents, 11-year-old Preston is fed up with his family -- especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and gives the boy a blank check as compensation. Preston makes the check out for $1 million and goes on a spending spree he'll never forget. Maybe now, his family will take him seriously!",blank+check+1994,3.0,1994,Comedy_Family
10449,When a Man Loves a Woman,4.322544,6.0,71,tt0111693,When a Man Loves a Woman,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",126,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",when+a+man+loves+a+woman+1994,4.0,1994,Drama_Romance
103,Taxi Driver,14.092713,8.1,2632,tt0075314,Taxi Driver,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",114,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.",taxi+driver+1976,4.230769230769231,1976,Crime_Drama
817,Austin Powers: The Spy Who Shagged Me,13.984182,6.1,1034,tt0145660,Austin Powers: The Spy Who Shagged Me,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",95,"When diabolical genius, Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo’, Austin must return to the swingin' '60s himself – with the help of American agent, Felicity Shagwell – to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions and saves the world in his own unbelievably groovy way.",austin+powers+the+spy+who+shagged+me+1999,2.923076923076923,1999,Adventure_Comedy_Crime_Science Fiction
10766,Damien: Omen II,10.235373,6.1,170,tt0077394,Damien: Omen II,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",107,"Since the sudden and highly suspicious death of his parents, 12-year-old Damien has been in the charge of his wealthy aunt and uncle (Lee Grant and William Holden). Widely feared to be the Antichrist, Damien relentlessly plots to seize control of his uncle's business empire - and the world. Meanwhile, anyone attempting to unravel the secrets of Damien's sinister past or fiendish future meets with a swift and cruel demise.",damien+omen+ii+1978,2.0,1978,Action_Drama_Horror_Thriller
786,Almost Famous,9.086699,7.4,807,tt0181875,Almost Famous,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",122,"Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.",almost+famous+2000,3.888888888888889,2000,Drama_Music
53151,Joe the King,1.487046,6.3,8,tt0160672,Joe the King,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",93,"A destitute 14 year old struggles to keep his life together despite harsh abuse at his mother's hands, harsher abuse at his father's, and a growing separation from his slightly older brother. Petty thefts for food grow into more major takes until he steals a cash box from the diner where he works. Although Joe uses the money to pay off some of his father's debts and to replace his mother's records that his father smashed in a fit of temper, Joe gets no thanks...",joe+the+king+1999,3.5,1999,Crime_Drama
23939,Stay Tuned,13.72021,6.0,51,tt0105466,Stay Tuned,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",87,"Salesman Roy Knable spends all his free time watching television, to the exasperation of his wife, Helen. One day, TV salesman Spike convinces Roy to buy a satellite dish offering 666 channels. The new addition to Roy's home entertainment system sucks him and Helen into Hellvision, a realm run by Spike, who is an emissary of Satan. For 24 hours, the couple must survive devilish parodies of TV programs if they want to return to reality alive.",stay+tuned+1992,2.0,1992,Comedy_Fantasy
2642,Two Weeks Notice,7.738531,5.9,505,tt0313737,Two Weeks Notice,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",101,"Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.",two+weeks+notice+2002,4.0,2002,Comedy_Romance
2075,Prizzi's Honor,7.506871,6.5,82,tt0089841,Prizzi's Honor,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",124,"A professional hit man and hit woman fall in love, only to discover that they have each been hired to kill the other.",prizzis+honor+1985,3.5,1985,Romance_Comedy_Crime_Drama
31582,Flawless,8.608461,5.9,56,tt0155711,Flawless,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",112,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,flawless+1999,3.0,1999,Comedy_Drama
